Date,AveragePricePerUnit,TotalVolume,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
7/31/2016,1.25,1716384.76,523808.43,471473.75,17633.77,NA,conventional,Plains
7/24/2016,1.22,1807152.43,583925.15,527519.74,18858.31,NA,conventional,Plains
7/17/2016,1.15,1865426.77,654852.96,590322.87,30454.97,NA,conventional,Plains
7/10/2016,1.09,2028847.18,686630.05,614584.95,22163.03,NA,conventional,Plains
7/3/2016,1.05,2259572.01,803362.9,717323.25,34035.78,NA,conventional,Plains
6/26/2016,1.03,2101835.6,560802.66,510422.91,25086.66,NA,conventional,Plains
6/19/2016,0.87,2559002.86,529154.36,475718.48,41103.42,NA,conventional,Plains
6/12/2016,1.04,2104834.28,571866.52,518050.97,28877.41,NA,conventional,Plains
6/5/2016,0.93,2330438.23,558750.31,505801.45,28530.38,NA,conventional,Plains
5/29/2016,0.9,2265037.77,534809.87,502399.51,22583.69,NA,conventional,Plains
5/22/2016,0.94,2248726.67,556265.65,502964.37,43241.43,NA,conventional,Plains
5/15/2016,0.95,2100440.16,583717.77,532964.89,44849.54,NA,conventional,Plains
5/8/2016,0.86,2664926.82,586276.81,500461.05,74091.16,NA,conventional,Plains
5/1/2016,0.97,2093998.59,504325.11,471542.33,32052.7,NA,conventional,Plains
4/24/2016,0.95,2088524.46,538378.13,474085.79,56591.26,NA,conventional,Plains
4/17/2016,0.95,2114990.64,495636.62,433889.83,52871.73,NA,conventional,Plains
4/10/2016,1,1872378.56,459058.13,402410.37,45353.77,NA,conventional,Plains
4/3/2016,1.04,1769050.34,373893.56,325591.8,46536.69,NA,conventional,Plains
3/27/2016,1.07,1740836.89,403954.94,371049.93,31032.53,NA,conventional,Plains
3/20/2016,0.95,1938247.08,419621.7,367140.06,50899.37,NA,conventional,Plains
3/13/2016,0.91,2095165.01,394528.62,348345.6,43787.46,NA,conventional,Plains
3/6/2016,1.06,1734414.9,409923.5,375200.3,31752.25,NA,conventional,Plains
2/28/2016,1.07,1647189.23,396744.61,357647.85,37148.43,NA,conventional,Plains
2/21/2016,1.03,1672884.28,364852.4,325916.64,37205.76,NA,conventional,Plains
2/14/2016,0.97,1790822.72,374625.35,340809.47,32439.63,NA,conventional,Plains
2/7/2016,0.83,2838853.24,437233.55,373119.34,62700.76,NA,conventional,Plains
1/31/2016,1.05,1851372.18,391446.39,340740.98,49335.69,NA,conventional,Plains
1/24/2016,1.16,1261352.88,365487.75,315428.95,47910.39,NA,conventional,Plains
1/17/2016,1.12,1495176.98,334853.27,301751.78,28186.72,NA,conventional,Plains
1/10/2016,1.08,1670524.63,373198.43,310260.35,59405.46,NA,conventional,Plains
1/3/2016,0.94,2171818.57,312460.49,291734.88,19418.04,NA,conventional,Plains
12/31/2017,1.02,2173591.74,515208.08,417190.3,97986.16,NA,conventional,Plains
12/24/2017,1.26,1576731.65,466146.36,357357.71,108754.39,NA,conventional,Plains
12/17/2017,1.05,1829991.74,476580.03,364590.57,111973.42,NA,conventional,Plains
12/10/2017,1.15,1606464.12,547898.32,413856.9,133584.89,NA,conventional,Plains
12/3/2017,1.19,1630974,474976,345924,128385,NA,conventional,Plains
11/26/2017,1.28,1280491,336422,225355,110958,NA,conventional,Plains
11/19/2017,1.12,1729745,446016,341806,104210,NA,conventional,Plains
11/12/2017,1.26,1625590,511771,398551,113198,NA,conventional,Plains
11/5/2017,1.48,1380036.54,381761.77,292776.18,88977.53,NA,conventional,Plains
10/29/2017,1.38,1536445.96,416809.82,339758.82,77029.46,NA,conventional,Plains
10/22/2017,1.48,1455487.08,412804.6,343995.88,68736.06,NA,conventional,Plains
10/15/2017,1.77,1232522.78,337910.44,260794.05,77059.87,NA,conventional,Plains
10/8/2017,1.81,1248620.9,385366.17,285269.57,100043.45,NA,conventional,Plains
10/1/2017,1.77,1309590.39,424991.76,323068.99,101858.27,NA,conventional,Plains
9/24/2017,1.75,1384407.83,452107.21,379266.75,72783.69,NA,conventional,Plains
9/17/2017,1.66,1369417.02,420101.85,365945.02,54079.47,NA,conventional,Plains
9/10/2017,1.6,1534772.16,482169.29,440426.06,40820.99,NA,conventional,Plains
9/3/2017,1.58,1531392.1,485648.58,423640.15,43196.91,NA,conventional,Plains
8/27/2017,1.37,1822828.12,458454.4,403908.27,36075.49,NA,conventional,Plains
8/20/2017,1.53,1548298.16,456630.75,417905.99,34478.09,NA,conventional,Plains
8/13/2017,1.43,1739844.71,474493.7,424441.48,35663.55,NA,conventional,Plains
8/6/2017,1.43,1762012.56,498426.68,440097.5,44108.31,NA,conventional,Plains
7/30/2017,1.46,1718325.16,479947.75,430060.41,37912.23,NA,conventional,Plains
7/23/2017,1.39,1854451.3,528322.63,466178.48,46069.1,NA,conventional,Plains
7/16/2017,1.38,1843260.04,557153.6,485370.12,50390.43,NA,conventional,Plains
7/9/2017,1.32,2106705.01,721146.31,710273.4,5457.82,NA,conventional,Plains
7/2/2017,1.31,2223310.81,729029.47,707685.17,6808.01,NA,conventional,Plains
6/25/2017,1.35,2035318.57,671480.15,633187.99,29126.86,NA,conventional,Plains
6/18/2017,1.35,1993421.09,708966.7,653169.34,34954.01,NA,conventional,Plains
6/11/2017,1.31,2120488.01,685138.14,642268.81,27923.27,NA,conventional,Plains
6/4/2017,1.31,2136102.71,667444.99,620312.74,35312.21,NA,conventional,Plains
5/28/2017,1.38,1975524.7,631867.51,584294.01,29543.77,NA,conventional,Plains
5/21/2017,1.33,1840889.79,580451.89,534882.58,31630.61,NA,conventional,Plains
5/14/2017,1.33,1894833.35,597435.97,535679.03,49821.03,NA,conventional,Plains
5/7/2017,1.13,2617237.35,657742.83,570356.24,71124.76,NA,conventional,Plains
4/30/2017,1.19,2080438.13,564515.24,516294.46,38654.81,NA,conventional,Plains
4/23/2017,1.18,2143445.39,617752.21,606147.7,8038.24,NA,conventional,Plains
4/16/2017,1.35,1808002.16,526077.06,500350.57,5479.2,NA,conventional,Plains
4/9/2017,1.28,1868022.01,472047.53,450706,5367.56,NA,conventional,Plains
4/2/2017,1.29,1818148.12,429421.7,409630.98,6543.51,NA,conventional,Plains
3/26/2017,1.33,1704624.12,456571.72,432296.32,5044.13,NA,conventional,Plains
3/19/2017,1.3,1679882.22,460488.81,437779.63,20075.74,NA,conventional,Plains
3/12/2017,1.29,1602700.69,410808.52,399428.36,4019.84,NA,conventional,Plains
3/5/2017,1.25,1601599.81,435845.24,393722.61,36578.51,NA,conventional,Plains
2/26/2017,1.05,2008263.47,526369.11,462233.19,58328.14,NA,conventional,Plains
2/19/2017,0.96,2087617.13,586670.84,537145.2,44324.73,NA,conventional,Plains
2/12/2017,0.94,2097983.48,541875.2,466641.32,53465.68,NA,conventional,Plains
2/5/2017,0.76,3575499.21,609037.63,579814.97,21646.18,NA,conventional,Plains
1/29/2017,1.06,2057899.39,585212.29,503163.84,55896.78,NA,conventional,Plains
1/22/2017,1.09,1812652.88,513455.77,463066.89,48648.26,NA,conventional,Plains
1/15/2017,1.05,2064194.02,602928.33,545116.32,46315.29,NA,conventional,Plains
1/8/2017,1.06,1890389.78,489853.49,450604.75,32676.07,NA,conventional,Plains
1/1/2017,0.83,2382742.62,405848.3,387097.97,13008.21,NA,conventional,Plains
3/25/2018,1.08,2298609.62,654359.23,603569.13,50091.31,NA,conventional,Plains
3/18/2018,1.06,2346527.89,758664.81,701598.07,55972.31,NA,conventional,Plains
3/11/2018,1.15,2152113.24,713641.76,630813.83,77037.43,NA,conventional,Plains
3/4/2018,1.15,2092354.75,694353.57,627934.12,53944.75,NA,conventional,Plains
2/25/2018,1.13,2115879.93,699455.36,641489.04,57064.05,NA,conventional,Plains
2/18/2018,1.2,1807033.26,522184.69,422152.59,99678.78,NA,conventional,Plains
2/11/2018,1.06,2198997.16,694241.18,526134.96,167565.02,NA,conventional,Plains
2/4/2018,0.91,3316494.76,869560.91,678696.23,190573.14,NA,conventional,Plains
1/28/2018,0.99,2533937.56,624154.93,474701.92,149437.52,NA,conventional,Plains
1/21/2018,1.18,2208596.12,669500.48,562989.08,106461.22,NA,conventional,Plains
1/14/2018,1.25,2033823.81,563493.94,436555.79,126910.37,NA,conventional,Plains
1/7/2018,1.17,2103531.72,501045.16,384809.96,116197.07,NA,conventional,Plains
12/27/2015,1.6,32041.32,13691.81,5921.08,7770.73,NA,organic,Plains
12/20/2015,1.69,29471.57,9795.43,4937.52,4857.91,NA,organic,Plains
12/13/2015,1.82,24664.21,6487.69,4488.01,1999.68,NA,organic,Plains
12/6/2015,1.92,21986.87,5050.64,3518.24,1532.4,NA,organic,Plains
11/29/2015,1.82,23344.7,7041.34,4404.5,2636.84,NA,organic,Plains
11/22/2015,1.69,28577.15,10756.14,5955.98,4800.16,NA,organic,Plains
11/15/2015,1.68,30958.65,12506.15,7356.62,5149.53,NA,organic,Plains
11/8/2015,1.73,32097.19,12746.79,8602.73,4144.06,NA,organic,Plains
11/1/2015,1.55,34437.74,16819.08,8910.32,7908.76,NA,organic,Plains
10/25/2015,1.64,30717.28,13598.48,7405.56,6192.92,NA,organic,Plains
10/18/2015,1.68,31802.25,13314.34,6944.31,6370.03,NA,organic,Plains
10/11/2015,1.82,28422.94,10166.36,6460.34,3706.02,NA,organic,Plains
10/4/2015,1.76,30507.45,12931.35,8437.2,4494.15,NA,organic,Plains
9/27/2015,1.85,28183.63,10976.6,8593.72,2382.88,NA,organic,Plains
9/20/2015,1.85,30393.35,11317.59,8824.73,2492.86,NA,organic,Plains
9/13/2015,1.87,29440.58,10174.49,8144.24,2030.25,NA,organic,Plains
9/6/2015,1.91,30307.58,9442.33,7806.44,1635.89,NA,organic,Plains
8/30/2015,1.9,34522.02,12219.03,9923.77,2295.26,NA,organic,Plains
8/23/2015,1.92,31850.38,10121.14,8311.71,1809.43,NA,organic,Plains
8/16/2015,1.88,32159.33,11249.23,9695.15,1554.08,NA,organic,Plains
8/9/2015,1.87,34667.31,12307.43,10591.35,1716.08,NA,organic,Plains
8/2/2015,1.84,32696.45,12449.35,10259.64,2189.71,NA,organic,Plains
7/26/2015,1.84,27102.7,9086.48,7498.39,1588.09,NA,organic,Plains
7/19/2015,1.85,28602.01,8928.59,6599.43,2329.16,NA,organic,Plains
7/12/2015,1.89,34274.47,8613.01,5262.78,3350.23,NA,organic,Plains
7/5/2015,1.92,40423.05,9897.56,7044.08,2853.48,NA,organic,Plains
6/28/2015,1.93,33557.37,8150.89,6061.76,2089.13,NA,organic,Plains
6/21/2015,1.88,37004.14,9378.46,7204.04,2174.42,NA,organic,Plains
6/14/2015,1.79,33795.51,8122.43,5857.07,2265.36,NA,organic,Plains
6/7/2015,1.9,30028,8623.22,6108.64,2514.58,NA,organic,Plains
5/31/2015,1.93,31775.42,9425.09,7198.51,2226.58,NA,organic,Plains
5/24/2015,1.92,31193.34,8724.13,6649.48,2074.65,NA,organic,Plains
5/17/2015,1.93,30302.51,8455.72,6285.96,2169.76,NA,organic,Plains
5/10/2015,1.85,32022.52,11117.29,8533.47,2583.82,NA,organic,Plains
5/3/2015,1.92,27541.24,7167.68,5360.43,1807.25,NA,organic,Plains
4/26/2015,1.93,30001.14,9659.29,7742.3,1916.99,NA,organic,Plains
4/19/2015,1.9,29227.44,9846.14,8530.66,1315.48,NA,organic,Plains
4/12/2015,1.82,31363.93,11088.64,8861.94,2226.7,NA,organic,Plains
4/5/2015,1.81,36535.72,14304.66,12419.92,1884.74,NA,organic,Plains
3/29/2015,1.85,34062.08,12733.28,12479.89,253.39,NA,organic,Plains
3/22/2015,1.8,34244.34,11279.72,10549.2,730.52,NA,organic,Plains
3/15/2015,1.67,36469.37,17619.41,15944.5,1674.91,NA,organic,Plains
3/8/2015,1.68,33434.23,17343.94,15943.23,1400.71,NA,organic,Plains
3/1/2015,1.7,36993.47,14453.03,13506.71,946.32,NA,organic,Plains
2/22/2015,1.66,40390.21,17509.92,16731.6,778.32,NA,organic,Plains
2/15/2015,1.68,39967.69,15705.3,14480.47,1224.83,NA,organic,Plains
2/8/2015,1.54,46329.16,15402.85,14104.27,1298.58,NA,organic,Plains
2/1/2015,1.67,30193.16,11757.26,9989.22,1768.04,NA,organic,Plains
1/25/2015,1.8,30207.8,11466.35,10403.58,1062.77,NA,organic,Plains
1/18/2015,1.8,29669.53,9818.59,8577.16,1241.43,NA,organic,Plains
1/11/2015,1.68,37617.95,15692.82,13774.1,1918.72,NA,organic,Plains
1/4/2015,1.69,34190.37,15338.27,13793.22,1545.05,NA,organic,Plains
12/25/2016,1.55,43291.45,25862.89,19475.27,6387.62,NA,organic,Plains
12/18/2016,1.6,41255.97,23201.59,16449.77,6751.82,NA,organic,Plains
12/11/2016,1.71,43540.93,23649.02,16668.21,6980.81,NA,organic,Plains
12/4/2016,1.7,43160.92,24349.49,14907.37,9442.12,NA,organic,Plains
11/27/2016,1.69,45636.25,28319.65,16698.74,11620.91,NA,organic,Plains
11/20/2016,1.63,50911,33334.41,20022.54,13311.87,NA,organic,Plains
11/13/2016,1.74,51861.03,32122.19,23130.88,8991.31,NA,organic,Plains
11/6/2016,1.76,43201.25,25395.47,18106.52,7288.95,NA,organic,Plains
10/30/2016,1.8,33702.09,19465.63,14282.84,5182.79,NA,organic,Plains
10/23/2016,1.55,36280.49,22125.62,12964.05,9161.57,NA,organic,Plains
10/16/2016,1.67,33832.86,21832.88,16796.31,5036.57,NA,organic,Plains
10/9/2016,1.55,45120.49,31196.93,18265.83,12931.1,NA,organic,Plains
10/2/2016,1.76,47384.06,25743.42,13418.55,12324.87,NA,organic,Plains
9/25/2016,1.87,44993.62,19993.46,11441.45,8552.01,NA,organic,Plains
9/18/2016,1.78,43823.87,20359.1,8413.42,11945.68,NA,organic,Plains
9/11/2016,1.86,46267.04,19283.07,8714.08,10568.99,NA,organic,Plains
9/4/2016,1.76,52999.19,23462.73,9984.63,13478.1,NA,organic,Plains
8/28/2016,1.67,54112.35,25670.47,9529.41,16141.06,NA,organic,Plains
8/21/2016,1.8,51545.86,22117.11,12589.18,9527.93,NA,organic,Plains
8/14/2016,1.82,53866.63,20863.34,10714.01,10149.33,NA,organic,Plains
8/7/2016,1.81,52811.38,23468.48,14422.61,9045.87,NA,organic,Plains
7/31/2016,1.72,53685.87,26307.92,16898.32,9409.6,NA,organic,Plains
7/24/2016,1.63,56114.01,28592.31,19205.27,9387.04,NA,organic,Plains
7/17/2016,1.76,46645.35,19336.42,13280.84,6055.58,NA,organic,Plains
7/10/2016,1.7,48278.48,17711.63,9276.63,8435,NA,organic,Plains
7/3/2016,1.63,50608.69,20531.6,11798.14,8733.46,NA,organic,Plains
6/26/2016,1.63,52284.1,22994.22,16106.91,6887.31,NA,organic,Plains
6/19/2016,1.63,57957.05,19942.68,14701.78,5240.9,NA,organic,Plains
6/12/2016,1.63,51075.07,20794.85,16998.34,3796.51,NA,organic,Plains
6/5/2016,1.68,54947.33,19738.92,14844.01,4894.91,NA,organic,Plains
5/29/2016,1.76,40907.26,10372.33,7022.27,3350.06,NA,organic,Plains
5/22/2016,1.63,53325.35,10525.11,6942.43,3582.68,NA,organic,Plains
5/15/2016,1.65,47778.34,15925.27,9033.29,6891.98,NA,organic,Plains
5/8/2016,1.58,54825.59,14329.46,8338.82,5990.64,NA,organic,Plains
5/1/2016,1.59,42077.45,14510.87,8629.29,5881.58,NA,organic,Plains
4/24/2016,1.29,61993.61,32459.95,16741.92,15718.03,NA,organic,Plains
4/17/2016,1.57,42572.64,14038.74,7726.44,6312.3,NA,organic,Plains
4/10/2016,1.36,57602.01,24155.4,7182.87,16972.53,NA,organic,Plains
4/3/2016,1.45,46543.64,17669.96,5264.47,12405.49,NA,organic,Plains
3/27/2016,1.45,47440.66,18025.64,5362.6,12663.04,NA,organic,Plains
3/20/2016,1.44,48042.77,20029.97,6578.46,13451.51,NA,organic,Plains
3/13/2016,1.54,41060.75,14941.65,6083.37,8858.28,NA,organic,Plains
3/6/2016,1.76,35593.76,11089.1,6599.18,4489.92,NA,organic,Plains
2/28/2016,1.39,51756.47,19047.61,8049.71,10997.9,NA,organic,Plains
2/21/2016,1.34,51258.32,23879.91,8502.6,15377.31,NA,organic,Plains
2/14/2016,1.68,36769.77,12066.92,7771.32,4295.6,NA,organic,Plains
2/7/2016,1.57,37624.17,12919.51,8836.54,4082.97,NA,organic,Plains
1/31/2016,1.55,40874.22,18443.52,9100.27,9343.25,NA,organic,Plains
1/24/2016,1.33,56919.22,28377.35,11379.03,16998.32,NA,organic,Plains
1/17/2016,1.47,50053.55,19383.93,10322.62,9061.31,NA,organic,Plains
1/10/2016,1.63,41956.88,17825.38,11957.58,5867.8,NA,organic,Plains
1/3/2016,1.5,38955.86,18162.14,7903.68,10258.46,NA,organic,Plains
12/31/2017,1.63,62228.22,44141.76,32311.88,11829.88,NA,organic,Plains
12/24/2017,1.73,53663.33,34058.46,22547.68,11499.94,NA,organic,Plains
12/17/2017,1.67,57922.35,38520.68,27431.38,11089.3,NA,organic,Plains
12/10/2017,1.7,54723.29,36976.92,25074.28,11902.64,NA,organic,Plains
12/3/2017,1.76,47265.24,30200.4,18480.79,11719.61,NA,organic,Plains
11/26/2017,1.78,47738.89,33214.73,21333.07,11881.66,NA,organic,Plains
11/19/2017,1.8,48924.81,31260.69,19421.6,11839.09,NA,organic,Plains
11/12/2017,1.89,51340.54,32041.67,19440.3,12601.37,NA,organic,Plains
11/5/2017,1.89,48099.91,33601.91,23095.17,10506.74,NA,organic,Plains
10/29/2017,1.88,49301.56,36822.82,25519.81,11303.01,NA,organic,Plains
10/22/2017,1.96,56614.23,40841.17,26362.82,14478.35,NA,organic,Plains
10/15/2017,2.07,53711.04,37562.6,26290.94,11271.66,NA,organic,Plains
10/8/2017,2.02,60256.56,43369.52,34313.95,9055.57,NA,organic,Plains
10/1/2017,2.09,60186.09,41901.3,32057.02,9844.28,NA,organic,Plains
9/24/2017,2.13,49093.24,31704.85,22812.27,8884.57,NA,organic,Plains
9/17/2017,2.12,54502.39,36688.72,20458.94,16229.78,NA,organic,Plains
9/10/2017,2.09,56583.1,38117.92,19391.33,18726.59,NA,organic,Plains
9/3/2017,2.12,54026.99,32467.95,20082.79,12385.16,NA,organic,Plains
8/27/2017,2.01,60468.47,35663.61,25961.28,9697.03,NA,organic,Plains
8/20/2017,1.92,64189.39,38212.3,28827.29,9385.01,NA,organic,Plains
8/13/2017,1.8,68831.83,44867.19,33840.62,11026.57,NA,organic,Plains
8/6/2017,1.8,68525.6,47093.75,34485.91,12607.84,NA,organic,Plains
7/30/2017,1.73,59314.22,41030.82,31277.63,9753.19,NA,organic,Plains
7/23/2017,1.72,55116.84,37094.54,27524.59,9569.95,NA,organic,Plains
7/16/2017,1.82,64457.41,36912.55,25384.46,11528.09,NA,organic,Plains
7/9/2017,1.62,63609.57,38035.02,18331.46,19703.56,NA,organic,Plains
7/2/2017,1.55,59145.56,36698.66,17049.24,19649.42,NA,organic,Plains
6/25/2017,1.56,65066.62,42161.65,18213.76,23947.89,NA,organic,Plains
6/18/2017,1.56,79491.78,43013.19,20340.83,22672.36,NA,organic,Plains
6/11/2017,1.63,71995.22,43036.03,20516.93,22519.1,NA,organic,Plains
6/4/2017,1.62,73160.65,47335.21,25286.63,22048.58,NA,organic,Plains
5/28/2017,1.63,71551.35,45523.32,24299.08,21224.24,NA,organic,Plains
5/21/2017,1.57,85984.55,46852.65,22566.48,24286.17,NA,organic,Plains
5/14/2017,1.62,69358.17,44458.73,22549.94,21908.79,NA,organic,Plains
5/7/2017,1.58,68236.34,44748.6,23886,20862.6,NA,organic,Plains
4/30/2017,1.8,69732.89,36093.93,19268.73,16825.2,NA,organic,Plains
4/23/2017,1.67,70584.97,42257.81,26018.54,16239.27,NA,organic,Plains
4/16/2017,1.59,85609.54,54501.89,29033.98,25467.91,NA,organic,Plains
4/9/2017,1.56,82376.37,50722.46,20695.25,30027.21,NA,organic,Plains
4/2/2017,1.55,81276.27,52722.77,21004.95,31717.82,NA,organic,Plains
3/26/2017,1.51,81982.77,51865.37,21163.88,30701.49,NA,organic,Plains
3/19/2017,1.54,75867.95,45478.34,19921.39,25556.95,NA,organic,Plains
3/12/2017,1.5,71708.81,42263.82,18086.4,24177.42,NA,organic,Plains
3/5/2017,1.39,79590.74,46944.19,19928.87,27015.32,NA,organic,Plains
2/26/2017,1.39,76034.02,44124.16,20679.02,23445.14,NA,organic,Plains
2/19/2017,1.5,55912.77,33567.15,18926.25,14640.9,NA,organic,Plains
2/12/2017,1.49,59073.9,36039.86,20023.2,16016.66,NA,organic,Plains
2/5/2017,1.6,48964.14,26095.14,15341.1,10754.04,NA,organic,Plains
1/29/2017,1.55,49505.09,27406.37,16105.53,11300.84,NA,organic,Plains
1/22/2017,1.57,55867.65,28245.56,18114.66,10130.9,NA,organic,Plains
1/15/2017,1.56,64677.46,35036.09,23848.37,11187.72,NA,organic,Plains
1/8/2017,1.67,56310.43,27554.2,21617.03,5937.17,NA,organic,Plains
1/1/2017,1.62,47042.21,25882.95,17253.74,8629.21,NA,organic,Plains
3/25/2018,1.54,74180.36,50242.33,38235.54,12006.79,NA,organic,Plains
3/18/2018,1.58,69790.75,44559.86,32906.16,11653.7,NA,organic,Plains
3/11/2018,1.55,72624.66,48512.57,37059.78,11452.79,NA,organic,Plains
3/4/2018,1.55,74156.41,50923.86,35751.36,15172.5,NA,organic,Plains
2/25/2018,1.57,76998.78,53292.84,35159.1,18133.74,NA,organic,Plains
2/18/2018,1.63,66740.04,46006.22,30261.94,15744.28,NA,organic,Plains
2/11/2018,1.55,74511.33,54798.26,38151.7,16646.56,NA,organic,Plains
2/4/2018,1.55,62817.64,44414.52,32571.57,11842.95,NA,organic,Plains
1/28/2018,1.64,56920.22,39729.54,27818.91,11910.63,NA,organic,Plains
1/21/2018,1.69,65835.39,45469.95,32422.77,13047.18,NA,organic,Plains
1/14/2018,1.73,63884.71,43274.22,29216.82,14057.4,NA,organic,Plains
1/7/2018,1.72,61712.85,41198.32,30082.97,11112.64,NA,organic,Plains
